50.991776,51.048367,51.106628,51.166355,51.227333,51.289352,51.352161,51.415516,51.479126,51.542728,51.606041,51.668755,51.730560,51.791157,51.850224,51.907452,51.962532,52.015171,52.065060,52.111916,52.155472,52.195465,52.231655,52.263828,52.291794,52.315365,52.334396,52.348774,52.358414,52.363251,52.363251,52.358414,52.348774,52.334396,52.315365,52.291794,52.263828,52.231655,52.195465,52.155472,52.111916,52.065060,52.015171,51.962532,51.907452,51.850224,51.791157,51.730560,51.668755,51.606041,51.542728,51.479126,51.415516,51.352161,51.289352,51.227333,51.166355,51.106628,51.048367,50.991776,50.937019,50.884274,50.833683,50.785374,50.739479,50.696075,50.655281,50.617161,50.581783,50.549210,50.519489,50.492630,50.468704,50.447716,50.429703,50.414669,50.402626,50.393597,50.387573,50.384560,50.384560,50.387573,50.393597,50.402626,50.414669,50.429703,50.447716,50.468704,50.492630,50.519489,50.549210,50.581783,50.617161,50.655281,50.696075,50.739479,50.785374,50.833683,50.884274,50.937019
51.002007,51.059250,51.118172,51.178593,51.240280,51.303024,51.366573,51.430676,51.495041,51.559402,51.623470,51.686935,51.749485,51.810806,51.870594,51.928535,51.984291,52.037575,52.088081,52.135521,52.179619,52.220104,52.256752,52.289330,52.317635,52.341503,52.360779,52.375343,52.385101,52.389992,52.389992,52.385101,52.375343,52.360779,52.341503,52.317635,52.289330,52.256752,52.220104,52.179619,52.135521,52.088081,52.037575,51.984291,51.928535,51.870594,51.810806,51.749485,51.686935,51.623470,51.559402,51.495041,51.430676,51.366573,51.303024,51.240280,51.178593,51.118172,51.059250,51.002007,50.946632,50.893299,50.842136,50.793297,50.746880,50.703011,50.661758,50.623222,50.587463,50.554531,50.524483,50.497345,50.473167,50.451962,50.433750,50.418552,50.406387,50.397263,50.391171,50.388123,50.388123,50.391171,50.397263,50.406387,50.418552,50.433750,50.451962,50.473167,50.497345,50.524483,50.554531,50.587463,50.623222,50.661758,50.703011,50.746880,50.793297,50.842136,50.893299,50.946632
51.022511,51.081039,51.141312,51.203110,51.266220,51.330406,51.395435,51.461029,51.526917,51.592796,51.658386,51.723358,51.787407,51.850212,51.911438,51.970776,52.027893,52.082485,52.134232,52.182838,52.228016,52.269505,52.307060,52.340443,52.369450,52.393909,52.413666,52.428596,52.438599,52.443611,52.443611,52.438599,52.428596,52.413666,52.393909,52.369450,52.340443,52.307060,52.269505,52.228016,52.182838,52.134232,52.082485,52.027893,51.970776,51.911438,51.850212,51.787407,51.723358,51.658386,51.592796,51.526917,51.461029,51.395435,51.330406,51.266220,51.203110,51.141312,51.081039,51.022511,50.965897,50.911366,50.859070,50.809143,50.761711,50.716881,50.674732,50.635361,50.598827,50.565193,50.534500,50.506786,50.482101,50.460442,50.441853,50.426331,50.413914,50.404587,50.398373,50.395264,50.395264,50.398373,50.404587,50.413914,50.426331,50.441853,50.460442,50.482101,50.506786,50.534500,50.565193,50.598827,50.635361,50.674732,50.716881,50.761711,50.809143,50.859070,50.911366,50.965897
51.053329,51.113808,51.176094,51.239975,51.305225,51.371601,51.438850,51.506699,51.574863,51.643040,51.710922,51.778179,51.844486,51.909515,51.972923,52.034378,52.093552,52.150101,52.203712,52.254078,52.300892,52.343887,52.382812,52.417412,52.447479,52.472832,52.493317,52.508797,52.519157,52.524357,52.524357,52.519157,52.508797,52.493317,52.472832,52.447479,52.417412,52.382812,52.343887,52.300892,52.254078,52.203712,52.150101,52.093552,52.034378,51.972923,51.909515,51.844486,51.778179,51.710922,51.643040,51.574863,51.506699,51.438850,51.371601,51.305225,51.239975,51.176094,51.113808,51.053329,50.994835,50.938522,50.884514,50.832962,50.783993,50.737717,50.694225,50.653595,50.615902,50.581200,50.549541,50.520966,50.495495,50.473164,50.453995,50.438004,50.425198,50.415585,50.409172,50.405968,50.405968,50.409172,50.415585,50.425198,50.438004,50.453995,50.473164,50.495495,50.520966,50.549541,50.581200,50.615902,50.653595,50.694225,50.737717,50.783993,50.832962,50.884514,50.938522,50.994835
51.094551,51.157639,51.222633,51.289303,51.357422,51.426727,51.496971,51.567848,51.639069,51.710320,51.781277,51.851593,51.920944,51.988960,52.055294,52.119595,52.181519,52.240707,52.296829,52.349564,52.398575,52.443607,52.484371,52.520615,52.552109,52.578663,52.600121,52.616337,52.627190,52.632637,52.632637,52.627190,52.616337,52.600121,52.578663,52.552109,52.520615,52.484371,52.443607,52.398575,52.349564,52.296829,52.240707,52.181519,52.119595,52.055294,51.988960,51.920944,51.851593,51.781277,51.710320,51.639069,51.567848,51.496971,51.426727,51.357422,51.289303,51.222633,51.157639,51.094551,51.033546,50.974819,50.918522,50.864796,50.813774,50.765564,50.720257,50.677952,50.638710,50.602585,50.569626,50.539886,50.513386,50.490158,50.470219,50.453579,50.440258,50.430264,50.423592,50.420261,50.420261,50.423592,50.430264,50.440258,50.453579,50.470219,50.490158,50.513386,50.539886,50.569626,50.602585,50.638710,50.677952,50.720257,50.765564,50.813774,50.864796,50.918522,50.974819,51.033546
51.146275,51.212654,51.281052,51.351227,51.422955,51.495960,51.569969,51.644661,51.719734,51.794872,51.869713,51.943893,52.017075,52.088860,52.158894,52.226784,52.292183,52.354698,52.413998,52.469711,52.521523,52.569115,52.612198,52.650509,52.683811,52.711891,52.734577,52.751720,52.763206,52.768970,52.768970,52.763206,52.751720,52.734577,52.711891,52.683811,52.650509,52.612198,52.569115,52.521523,52.469711,52.413998,52.354698,52.292183,52.226784,52.158894,52.088860,52.017075,51.943893,51.869713,51.794872,51.719734,51.644661,51.569969,51.495960,51.422955,51.351227,51.281052,51.212654,51.146275,51.082115,51.020363,50.961189,50.904724,50.851112,50.800472,50.752892,50.708473,50.667278,50.629364,50.594795,50.563591,50.535786,50.511429,50.490517,50.473076,50.459110,50.448627,50.441639,50.438156,50.438156,50.441639,50.448627,50.459110,50.473076,50.490517,50.511429,50.535786,50.563591,50.594795,50.629364,50.667278,50.708473,50.752892,50.800472,50.851112,50.904724,50.961189,51.020363,51.082115
51.208626,51.278984,51.351501,51.425930,51.502026,51.579502,51.658070,51.737396,51.817154,51.896992,51.976540,52.055424,52.133247,52.209618,52.284130,52.356384,52.426003,52.492569,52.555717,52.615067,52.670261,52.720970,52.766884,52.807716,52.843208,52.873142,52.897324,52.915600,52.927845,52.933998,52.933998,52.927845,52.915600,52.897324,52.873142,52.843208,52.807716,52.766884,52.720970,52.670261,52.615067,52.555717,52.492569,52.426003,52.356384,52.284130,52.209618,52.133247,52.055424,51.976540,51.896992,51.817154,51.737396,51.658070,51.579502,51.502026,51.425930,51.351501,51.278984,51.208626,51.140640,51.075233,51.012573,50.952801,50.896065,50.842487,50.792171,50.745205,50.701656,50.661591,50.625057,50.592091,50.562733,50.537003,50.514923,50.496510,50.481766,50.470699,50.463314,50.459629,50.459629,50.463314,50.470699,50.481766,50.496510,50.514923,50.537003,50.562733,50.592091,50.625057,50.661591,50.701656,50.745205,50.792171,50.842487,50.896065,50.952801,51.012573,51.075233,51.140640
51.281754,51.356792,51.434166,51.513611,51.594860,51.677620,51.761566,51.846359,51.931637,52.017029,52.102142,52.186577,52.269894,52.351677,52.431503,52.508930,52.583538,52.654907,52.722614,52.786255,52.845463,52.899864,52.949131,52.992943,53.031036,53.063156,53.089115,53.108730,53.121883,53.128487,53.128487,53.121883,53.108730,53.089115,53.063156,53.031036,52.992943,52.949131,52.899864,52.845463,52.786255,52.722614,52.654907,52.583538,52.508930,52.431503,52.351677,52.269894,52.186577,52.102142,52.017029,51.931637,51.846359,51.761566,51.677620,51.594860,51.513611,51.434166,51.356792,51.281754,51.209278,51.139557,51.072788,51.009125,50.948723,50.891697,50.838158,50.788193,50.741882,50.699280,50.660454,50.625420,50.594227,50.566895,50.543442,50.523888,50.508224,50.496475,50.488640,50.484730,50.484730,50.488640,50.496475,50.508224,50.523888,50.543442,50.566895,50.594227,50.625420,50.660454,50.699280,50.741882,50.788193,50.838158,50.891697,50.948723,51.009125,51.072788,51.139557,51.209278
51.365829,51.446274,51.529255,51.614502,51.701706,51.790573,51.880749,51.971870,52.063549,52.155384,52.246956,52.337814,52.427513,52.515587,52.601570,52.685009,52.765419,52.842354,52.915359,52.984001,53.047871,53.106567,53.159729,53.207024,53.248131,53.282806,53.310822,53.332001,53.346199,53.353317,53.353317,53.346199,53.332001,53.310822,53.282806,53.248131,53.207024,53.159729,53.106567,53.047871,52.984001,52.915359,52.842354,52.765419,52.685009,52.601570,52.515587,52.427513,52.337814,52.246956,52.155384,52.063549,51.971870,51.880749,51.790573,51.701706,51.614502,51.529255,51.446274,51.365829,51.288147,51.213455,51.141953,51.073807,51.009171,50.948177,50.890915,50.837494,50.787998,50.742481,50.701004,50.663597,50.630295,50.601120,50.576088,50.555218,50.538517,50.525990,50.517624,50.513443,50.513443,50.517624,50.525990,50.538517,50.555218,50.576088,50.601120,50.630295,50.663597,50.701004,50.742481,50.787998,50.837494,50.890915,50.948177,51.009171,51.073807,51.141953,51.213455,51.288147
51.460999,51.547611,51.636986,51.728836,51.822842,51.918674,52.015961,52.114311,52.213303,52.312496,52.411446,52.509663,52.606663,52.701939,52.794983,52.885292,52.972355,53.055672,53.134758,53.209137,53.278343,53.341969,53.399612,53.450886,53.495457,53.533066,53.563446,53.586418,53.601822,53.609550,53.609550,53.601822,53.586418,53.563446,53.533066,53.495457,53.450886,53.399612,53.341969,53.278343,53.209137,53.134758,53.055672,52.972355,52.885292,52.794983,52.701939,52.606663,52.509663,52.411446,52.312496,52.213303,52.114311,52.015961,51.918674,51.822842,51.728836,51.636986,51.547611,51.460999,51.377407,51.297058,51.220177,51.146935,51.077484,51.011974,50.950493,50.893158,50.840057,50.791237,50.746750,50.706657,50.670963,50.639698,50.612877,50.590523,50.572636,50.559212,50.550262,50.545780,50.545780,50.550262,50.559212,50.572636,50.590523,50.612877,50.639698,50.670963,50.706657,50.746750,50.791237,50.840057,50.893158,50.950493,51.011974,51.077484,51.146935,51.220177,51.297058,51.377407
